type,src,question,prompt,response,id,target,participant,response_num,rating_std
uses,dod20,What is a surprising use for a FORK?,fork,bear left,dod20_fork-0358eb,2.0,dod2013,9.0,1.4142135623730951
uses,dod20,What is a surprising use for a FORK?,fork,point,dod20_fork-a66a7d,2.0,dod2013,10.0,0.0
uses,dod20,What is a surprising use for a FORK?,fork,throw it,dod20_fork-1eb4ac,2.3,dod2013,11.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,tap,dod20_fork-07765c,2.3,dod2013,12.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,make noise,dod20_fork-62fa7a,2.5,dod2013,13.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,lick,dod20_fork-093742,1.5,dod2013,14.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,wear them,dod20_pants-26cc62,1.0,dod2013,1.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,model them,dod20_pants-99415a,1.5,dod2013,2.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,rip them and use fabric,dod20_pants-2ba486,2.2,dod2013,3.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,wrangle an animal,dod20_pants-3dcff9,3.7,dod2013,4.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,strip seductively out of them,dod20_pants-47e8fd,2.5,dod2013,5.0,1.0
uses,dod20,What is a surprising use for PANTS?,pants,layer them for warmth,dod20_pants-f409a2,1.5,dod2013,6.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,use as a rope,dod20_pants-f43688,2.7,dod2013,7.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,tie and bundle things together,dod20_pants-fa0af1,3.3,dod2013,8.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,lasso,dod20_pants-d3060f,3.3,dod2013,9.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,draw on them,dod20_pants-734eec,2.2,dod2013,10.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,paint in them to protect clean pants,dod20_pants-c54e5a,2.0,dod2013,11.0,0.816496580927726
uses,dod20,What is a surprising use for PANTS?,pants,uniform,dod20_pants-ba5c3c,1.3,dod2013,12.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,hold things in pockets,dod20_pants-4ee8dd,1.3,dod2013,13.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,hit a nail,dod20_rope-6e2782,4.0,dod2013,1.0,1.1547005383792517
uses,dod20,What is a surprising use for a ROPE?,rope,hit a person,dod20_rope-f87b0f,2.8,dod2013,2.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,self defense,dod20_rope-63c2a0,3.2,dod2013,3.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,remove a nail,dod20_rope-5a0232,4.7,dod2013,4.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,weigh down something that would blow away,dod20_rope-fa5327,2.7,dod2013,5.0,0.957427107756338
uses,dod20,What is a surprising use for a ROPE?,rope,break a window,dod20_rope-779bfb,3.5,dod2013,6.0,0.5773502691896257
uses,dod20,What is a surprising use for a ROPE?,rope,smash a cell phone,dod20_rope-f7bac1,4.3,dod2013,7.0,0.957427107756338
uses,dod20,What is a surprising use for a ROPE?,rope,cut open a fruit,dod20_rope-730333,4.8,dod2013,8.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,crack open a nut,dod20_rope-003b93,4.5,dod2013,9.0,1.0
uses,dod20,What is a surprising use for a SHOE?,shoe,wear,dod20_shoe-120076,1.0,dod2013,1.0,0.0
uses,dod20,What is a surprising use for a SHOE?,shoe,donate,dod20_shoe-d7d890,1.8,dod2013,2.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,kick,dod20_shoe-51a840,1.5,dod2013,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,put on your pets,dod20_shoe-1774a0,3.2,dod2013,4.0,0.957427107756338
uses,dod20,What is a surprising use for a SHOE?,shoe,take out laces for rope,dod20_shoe-5a6f67,3.0,dod2013,5.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOE?,shoe,model,dod20_shoe-6a051d,1.5,dod2013,6.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,display,dod20_shoe-370193,2.2,dod2013,7.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,sign it,dod20_shoe-94b4cf,2.3,dod2013,8.0,1.2583057392117916
uses,dod20,What is a surprising use for a SHOE?,shoe,have a celebrity sign it,dod20_shoe-48f652,3.5,dod2013,9.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,leave tracks to follow,dod20_shoe-90972d,2.2,dod2013,10.0,0.957427107756338
uses,dod20,What is a surprising use for a SHOE?,shoe,make design in the sand,dod20_shoe-52d1c5,3.0,dod2013,11.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOE?,shoe,draw on it,dod20_shoe-0a2bf7,2.5,dod2013,12.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,hang over power line,dod20_shoe-ec25ec,2.3,dod2013,13.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,seduce someone in heels,dod20_shoe-4ff370,2.0,dod2013,14.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOE?,shoe,be comfortable,dod20_shoe-4a1193,1.2,dod2013,15.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,walk over gl,dod20_shoe-9edc58,1.0,dod2013,16.0,
uses,dod20,What is a surprising use for a SHOVEL?,shovel,dig a garden,dod20_shovel-b6e368,1.5,dod2013,1.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,dig a grave,dod20_shovel-4dd873,1.5,dod2013,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,hang it in a shed,dod20_shovel-88bb7c,2.0,dod2013,3.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use it as a weapon,dod20_shovel-b975a4,3.0,dod2013,4.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,scrape ice,dod20_shovel-7f5c98,1.5,dod2013,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,paint it,dod20_shovel-d46f55,2.5,dod2013,6.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use to knock down something high,dod20_shovel-ac10e9,2.7,dod2013,7.0,0.957427107756338
uses,dod20,What is a surprising use for a SHOVEL?,shovel,scoop out water,dod20_shovel-cd11c0,2.5,dod2013,8.0,1.0
uses,dod20,What is a surprising use for a SHOVEL?,shovel,stir cement,dod20_shovel-235424,2.2,dod2013,9.0,0.957427107756338
uses,dod20,What is a surprising use for a SHOVEL?,shovel,spin something around the long handle,dod20_shovel-74a74d,3.2,dod2013,10.0,0.5
uses,dod20,What is a surprising use for a SHOVEL?,shovel,carry bags across your bag,dod20_shovel-8b0b6a,3.0,dod2013,11.0,0.816496580927726
uses,dod20,What is a surprising use for a SHOVEL?,shovel,hang horizontal,dod20_shovel-ec2405,2.8,dod2013,12.0,0.957427107756338
uses,dod20,What is a surprising use for a TABLE?,table,sit around it,dod20_table-9f46bb,1.2,dod2013,1.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,set things on it,dod20_table-f6e053,1.5,dod2013,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,stand on it,dod20_table-5a3f77,2.7,dod2013,3.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,decorate a room,dod20_table-c61bf4,2.0,dod2013,4.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,display things,dod20_table-c369f2,2.0,dod2013,5.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,break it down into pieces for use,dod20_table-4160dc,2.7,dod2013,6.0,0.957427107756338
uses,dod20,What is a surprising use for a TABLE?,table,have sex on it,dod20_table-dae375,3.5,dod2013,7.0,1.0
uses,dod20,What is a surprising use for a TABLE?,table,change a baby on it,dod20_table-d3b7f3,2.0,dod2013,8.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,write on it,dod20_table-5f03f5,1.5,dod2013,9.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,work on it,dod20_table-fffdd6,1.3,dod2013,10.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,barricade a door,dod20_table-74943f,3.5,dod2013,11.0,0.5773502691896257
uses,dod20,What is a surprising use for a TABLE?,table,use a protect,dod20_table-d703d0,3.3,dod2013,12.0,0.5773502691896258
uses,dod20,What is a surprising use for a TIRE?,tire,put on a car,dod20_tire-b2361c,1.0,dod2013,1.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,deflate it,dod20_tire-eeef49,1.5,dod2013,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,make a swing,dod20_tire-948a3b,2.2,dod2013,3.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,make a community garden,dod20_tire-ea52b5,3.2,dod2013,4.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,use as a planter,dod20_tire-d2b492,3.5,dod2013,5.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,melt,dod20_tire-9b5715,2.2,dod2013,6.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,recycle,dod20_tire-64cab7,2.0,dod2013,7.0,0.816496580927726
uses,dod20,What is a surprising use for a TIRE?,tire,paint it,dod20_tire-d46f55,2.5,dod2013,8.0,1.0
uses,dod20,What is a surprising use for a TIRE?,tire,put it on a bike,dod20_tire-c8ef9e,1.0,dod2013,9.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,use as a spare,dod20_tire-8792e8,1.3,dod2013,10.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,roll it down a hill,dod20_tire-9b117f,2.5,dod2013,11.0,0.5773502691896257
uses,dod20,What is a surprising use for a TIRE?,tire,sit on it,dod20_tire-f3d0d8,3.0,dod2013,12.0,0.0
uses,dod20,What is a surprising use for a TIRE?,tire,dog pulls it for exercise,dod20_tire-be8870,3.3,dod2013,13.0,0.957427107756338
uses,dod20,What is a surprising use for a TIRE?,tire,burn it,dod20_tire-ad8ddd,2.5,dod2013,14.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,reading material,dod20_book-234bbf,1.3,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,projectile,dod20_book-bec574,4.0,dod2014,5.0,0.816496580927726
uses,dod20,What is a surprising use for a BOOK?,book,weapon,dod20_book-e59f53,3.7,dod2014,9.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,fly swatter,dod20_book-8f4f21,2.7,dod2014,13.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,doorstopper,dod20_book-b4db3f,2.5,dod2014,17.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,paperweight,dod20_book-483c2f,2.8,dod2014,21.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,liquid storage,dod20_bottle-6884e4,1.3,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,toilet,dod20_bottle-10167e,2.5,dod2014,2.0,1.0
uses,dod20,What is a surprising use for a BOTTLE?,bottle,weapon,dod20_bottle-e59f53,3.3,dod2014,3.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,projectile,dod20_bottle-bec574,3.7,dod2014,4.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,target,dod20_bottle-d9f1fe,3.2,dod2014,5.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,weapon,dod20_brick-e59f53,3.2,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,projectile,dod20_brick-bec574,2.5,dod2014,2.0,0.5773502691896257
uses,dod20,What is a surprising use for a BRICK?,brick,doorstopper,dod20_brick-b4db3f,2.3,dod2014,3.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,paperweight,dod20_brick-483c2f,2.2,dod2014,4.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,straight edge,dod20_brick-2b6180,2.8,dod2014,5.0,0.957427107756338
uses,dod20,What is a surprising use for a FORK?,fork,eating,dod20_fork-ea378d,1.0,dod2014,1.0,0.0
uses,dod20,What is a surprising use for a FORK?,fork,stabbing,dod20_fork-fa1547,2.2,dod2014,5.0,0.5
uses,dod20,What is a surprising use for a FORK?,fork,back scratcher,dod20_fork-ccc822,2.5,dod2014,9.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,bug killer,dod20_fork-823f22,3.3,dod2014,13.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,clothing,dod20_pants-7306fc,1.0,dod2014,1.0,0.0
uses,dod20,What is a surprising use for PANTS?,pants,dish rag,dod20_pants-be1dd5,2.3,dod2014,2.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,dust rag,dod20_pants-4f6c35,2.2,dod2014,3.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,tying things up,dod20_rope-9d9246,1.7,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,storage,dod20_rope-58d1bb,3.0,dod2014,5.0,1.1547005383792517
uses,dod20,What is a surprising use for a SHOE?,shoe,clothing,dod20_shoe-7306fc,1.3,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,fly swatter,dod20_shoe-8f4f21,2.8,dod2014,2.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,paperweight,dod20_shoe-483c2f,3.5,dod2014,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,old woman's house,dod20_shoe-a71779,2.5,dod2014,4.0,1.2909944487358056
uses,dod20,What is a surprising use for a TABLE?,table,storage,dod20_table-58d1bb,2.0,dod2014,1.0,0.816496580927726
uses,dod20,What is a surprising use for a TABLE?,table,game night,dod20_table-b755bf,1.7,dod2014,5.0,0.5
uses,dod20,What is a surprising use for a TABLE?,table,dancing platform,dod20_table-87336f,3.8,dod2014,9.0,0.957427107756338
uses,dod20,What is a surprising use for a TIRE?,tire,swing,dod20_tire-ed0fa7,2.2,dod2014,1.0,0.5
uses,dod20,What is a surprising use for a TIRE?,tire,inner tube,dod20_tire-f55fbe,2.5,dod2014,2.0,1.0
uses,dod20,What is a surprising use for a BOOK?,book,paperweight,dod20_book-faaa20,2.8,dod2015,1.0,0.5
uses,dod20,What is a surprising use for a BOOK?,book,bug masher,dod20_book-59022d,2.8,dod2015,2.0,0.957427107756338
uses,dod20,What is a surprising use for a BOOK?,book,build a toy fort for kids,dod20_book-95938d,5.0,dod2015,3.0,0.0
uses,dod20,What is a surprising use for a BOOK?,book,use a small book to even out furniture,dod20_book-5382e2,2.5,dod2015,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a BOOK?,book,use it to fan your face if you are hot,dod20_book-e2ea57,2.8,dod2015,5.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,cut the top off and use as a planter,dod20_bottle-be5a93,3.5,dod2015,1.0,1.0
uses,dod20,What is a surprising use for a BOTTLE?,bottle,fill with glass marbles and use a home decor,dod20_bottle-14811e,4.0,dod2015,2.0,1.4142135623730951
uses,dod20,What is a surprising use for a BOTTLE?,bottle,paint correct measurements on the side and use for a measuring cup,dod20_bottle-d6ee67,3.8,dod2015,3.0,0.957427107756338
uses,dod20,What is a surprising use for a BOTTLE?,bottle,fill with pre-made pancake batter,dod20_bottle-0de6c0,2.8,dod2015,4.0,1.707825127659933
uses,dod20,What is a surprising use for a BOTTLE?,bottle,use as a template or stamp to cut play-doh,dod20_bottle-77d34f,3.2,dod2015,5.0,0.5
uses,dod20,What is a surprising use for a BOTTLE?,bottle,fill with rocks and use as an anchor,dod20_bottle-33a4a7,3.7,dod2015,6.0,1.2583057392117916
uses,dod20,What is a surprising use for a BOTTLE?,bottle,leave air in it and use it for a bobber while fishing,dod20_bottle-39eb86,4.5,dod2015,7.0,0.5773502691896257
uses,dod20,What is a surprising use for a BRICK?,brick,use as a paperweight,dod20_brick-f7ceb2,2.3,dod2015,1.0,0.5
uses,dod20,What is a surprising use for a BRICK?,brick,use in garden for decoration,dod20_brick-eac04b,2.0,dod2015,2.0,0.816496580927726
uses,dod20,What is a surprising use for a BRICK?,brick,use it to crush fresh garlic,dod20_brick-e5ae93,3.8,dod2015,3.0,0.957427107756338
uses,dod20,What is a surprising use for a BRICK?,brick,use it to keep a door open,dod20_brick-55b2bf,2.5,dod2015,4.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,paperweight,dod20_fork-faaa20,3.2,dod2015,1.0,1.2583057392117916
uses,dod20,What is a surprising use for a FORK?,fork,bend it and use as a picture holder,dod20_fork-26fab6,4.0,dod2015,2.0,0.816496580927726
uses,dod20,What is a surprising use for a FORK?,fork,use it to scratch your back,dod20_fork-2374f4,2.5,dod2015,3.0,0.5773502691896257
uses,dod20,What is a surprising use for a FORK?,fork,make designs in sand,dod20_fork-1d77a7,2.8,dod2015,4.0,0.957427107756338
uses,dod20,What is a surprising use for a FORK?,fork,use as,dod20_fork-9a4b0e,1.0,dod2015,5.0,
uses,dod20,What is a surprising use for PANTS?,pants,use them as a sail on a small boat,dod20_pants-c4b31b,4.5,dod2015,1.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,use them as a flag,dod20_pants-bad45a,4.0,dod2015,2.0,0.816496580927726
uses,dod20,What is a surprising use for PANTS?,pants,use them to clean up a spill,dod20_pants-8e55c2,2.3,dod2015,3.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,rip them up and dry them to use as headband,dod20_pants-fb89b2,2.7,dod2015,4.0,0.5
uses,dod20,What is a surprising use for PANTS?,pants,rip apart and use as a belt,dod20_pants-06322d,3.2,dod2015,5.0,0.957427107756338
uses,dod20,What is a surprising use for PANTS?,pants,use to start a fire,dod20_pants-db9ab3,2.5,dod2015,6.0,0.5773502691896257
uses,dod20,What is a surprising use for PANTS?,pants,use for a scarecrow,dod20_pants-b2b35d,2.3,dod2015,7.0,0.957427107756338
uses,dod20,What is a surprising use for PANTS?,pants,use as a eye mask for sleep,dod20_pants-cd2463,3.3,dod2015,8.0,0.957427107756338
uses,dod20,What is a surprising use for a ROPE?,rope,use it as a measuring tool,dod20_rope-09379d,3.0,dod2015,1.0,0.816496580927726
uses,dod20,What is a surprising use for a ROPE?,rope,use it to replace the cord on a ceiling fan,dod20_rope-a5ac1f,3.5,dod2015,2.0,1.2909944487358056
uses,dod20,What is a surprising use for a ROPE?,rope,use it in your garden as a border for your mulch,dod20_rope-e61565,2.8,dod2015,3.0,1.5
uses,dod20,What is a surprising use for a ROPE?,rope,use it as fires starter,dod20_rope-06dff0,3.0,dod2015,4.0,0.816496580927726
uses,dod20,What is a surprising use for a ROPE?,rope,use it as a dog lease,dod20_rope-d372d0,2.8,dod2015,5.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,hang it between two walls so that you can dry clothes on it,dod20_rope-270a16,2.3,dod2015,6.0,0.5
uses,dod20,What is a surprising use for a ROPE?,rope,use it as a whip for a horse,dod20_rope-823ab0,2.7,dod2015,7.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,use it as a planter in the garden,dod20_shoe-a7d04e,3.5,dod2015,1.0,0.5773502691896257
uses,dod20,What is a surprising use for a SHOE?,shoe,use it as a paperweight,dod20_shoe-ea3787,3.3,dod2015,2.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,paint in a stylish way and use it for design purposes,dod20_shoe-c8f049,2.2,dod2015,3.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,squash a bug,dod20_shoe-b693dd,2.8,dod2015,4.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,use to keep a door propped open,dod20_shoe-efcee2,2.7,dod2015,5.0,0.5
uses,dod20,What is a surprising use for a SHOE?,shoe,put ink on the bottom and use as a stamp for crafts,dod20_shoe-3b142f,4.2,dod2015,6.0,0.5
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use as a place marker for a grave,dod20_shovel-bfa921,2.5,dod2015,1.0,1.2909944487358056
uses,dod20,What is a surprising use for a SHOVEL?,shovel,use it in a garden as a guide for tomato plants to grow upwards,dod20_shovel-77c02f,3.0,dod2015,2.0,1.4142135623730951
